nombre,precio,destino_id
Fiesta Inn Cancún Las Américas,10457,2
Hotel Plaza Caribe,15390,2
Las Palmas,5074,2
Comfort Inn Cancun,16358,2
1st Luxury Warehouse,10964,2
Marriott Courtyard Cancun Airport,14189,2
Hotel Córdova A.C.,9920,2
Hilton Garden Inn,17399,2
hotel villas mira sol,18694,2
HOTEL CERESAS,17180,2
Villa Palmeras,15344,2
Moon Palace Sunrise,3635,2
Avani Cancún Airport Hotel,2306,2
Seadust Cancun Family Resort,15156,2
The Royal Islander,11561,2
the royal islander,9204,2
Hilton Cancun Mar Caribe AllInclusive Resort,1847,2
Iberostar Selection Cancun,3992,2
Iberostar Selection Coral Cancún,8501,2
Emporio Cancun,19848,2
Hotel Armendáriz S. R.L. de C.V.,1679,2
Iberostar,9831,2
Omni Cancun Hotel  Villas,19882,2
RIU Tequila,2318,9
RIU Tequila,6740,9
Hotel Riu Palace Mexico,16417,9
RIU,18005,9
Hotel Riu Tequila,15490,9
Hotel Riu Yucatan,10114,9
RIU Yucatan,6947,9
Hotel Anguiano S. R.L. de C.V.,15283,9
Iberostar Waves Quetzal,17112,9
Hotel Riu Playacar,3989,9
RIU Tequila,16401,9
RIU Tequila,12401,9
Hotel Riu Palace Mexico,14380,9
RIU,11921,9
Hotel Riu Tequila,11520,9
Hotel Riu Yucatan,4427,9
RIU Yucatan,6269,9
"Hotel Valle, Valencia y Baca",11807,9
Iberostar Waves Quetzal,14488,9
Hotel Riu Playacar,17235,9
RIU Tequila,10444,9
RIU Tequila,14122,9
Hotel Riu Palace Mexico,19025,9
RIU,2202,9
Hotel Riu Tequila,15903,9
Hotel Riu Yucatan,3885,9
RIU Yucatan,11306,9
Hotel Benavídez y Trejo S.A. de C.V.,9270,9
Iberostar Waves Quetzal,11593,9
Hotel Riu Playacar,4798,9
RIU Tequila,14244,9
RIU Tequila,17862,9
Hotel Riu Palace Mexico,1037,9
RIU,18779,9
Hotel Riu Tequila,16138,9
Hotel Riu Yucatan,14541,9
RIU Yucatan,2776,9
Hotel Jiménez A.C.,7146,9
Iberostar Waves Quetzal,17988,9
Hotel Riu Playacar,12854,9
RIU Tequila,17334,9
RIU Tequila,15484,9
Hotel Riu Palace Mexico,2691,9
RIU,7670,9
Hotel Riu Tequila,9750,9
Hotel Riu Yucatan,18996,9
RIU Yucatan,5293,9
Hotel Grupo Carrillo y Melgar,10438,9
Iberostar Waves Quetzal,15356,9
Hotel Riu Playacar,16883,9
RIU Tequila,4978,9
RIU Tequila,1945,9
Hotel Riu Palace Mexico,8841,9
RIU,6189,9
Hotel Riu Tequila,11182,9
Hotel Riu Yucatan,19049,9
RIU Yucatan,1448,9
Hotel Despacho Armendáriz-Jaimes,19096,9
Iberostar Waves Quetzal,14369,9
Hotel Riu Playacar,4054,9
RIU Tequila,8362,9
RIU Tequila,4717,9
Hotel Riu Palace Mexico,16120,9
RIU,4849,9
Hotel Riu Tequila,6045,9
Hotel Riu Yucatan,17330,9
RIU Yucatan,10563,9
Hotel Naranjo S.C.,17674,9
Iberostar Waves Quetzal,9959,9
Hotel Riu Playacar,14614,9
RIU Tequila,16810,9
RIU Tequila,16473,9
Hotel Riu Palace Mexico,8986,9
RIU,15967,9
Hotel Riu Tequila,19063,9
Hotel Riu Yucatan,5739,9
RIU Yucatan,13569,9
Hotel Rubio S.C.,7245,9
Iberostar Waves Quetzal,17654,9
Hotel Riu Playacar,5473,9
casa isza,3287,9
PLAYA 38 HOTEL BOUTIQUE,10052,9
Anana Coliving,14596,9
sabbia,12137,9
Plaza Playa,17637,9
Hotel Playa Plaza,9754,9
Rodina,1084,9
12 Bees Hotel,10268,9
Fiesta Inn,10783,9
Hotel Los Golondrinas,17044,9
Rodina,5869,9
Villas ISZA,15632,9
Mare Condo Vacacional,18648,9
PLAYA 38 HOTEL BOUTIQUE,16870,9
CONDO MIRASOL,12309,9
Casa Ticul,11893,9
La Semilla,19085,9
Singular Dream Beach Residences,18807,9
D Angelos,13360,9
Hotel Alcántar y Laboy S.C.,15920,9
Hotel Elite,11544,48
Hotel Elite Express,7181,48
Grann Hotel,8825,48
Hotel San Fernando,19736,48
Hotel Saja,13549,48
Hotel Tanos,8653,48
Hotel Plaza Jacona,14460,48
Hotel Quinta San Juan,2430,48
Hotel Rex,11426,48
Hotel Los Arcos,16498,48
Hotel Quinta San Juan,13492,48
Hotel Tanos,13651,48
Hotel Saja,5984,48
Hotel Plaza Jacona,17230,48
Hotel Rex,2213,48
Hotel DCarmona,5136,48
Hotel San Fernando,17459,48
Hotel Elite Express,11878,48
Hotel Elite,4288,48
Hotel Del Sol,15427,48
Hotel Guzmán,4267,48
Puerta del Cielo,18234,48
Hotel Ziyaouetzas,15972,48
Posada El Castillo,1502,48
Hotel Maria Magnolia,5723,48
Hotel Mundo Extreme,14434,48
Posada Aris,6058,48
Posada San Augustin,3451,48
Hotel Hostal del Cafe,16384,48
Hotel Huasteca Linda,9684,48
Hotel Poseidón,12093,25
City Express Los Mochis,14024,25
Hotel Royal,3631,25
Best Western Plus Los Mochis,11766,25
Hotel Corintios,18485,25
Hotel Las Fuentes,13452,25
Fiesta Inn Los Mochis,11376,25
Hotel Fénix,16989,25
Hotel Santa Anita,18728,25
Hotel America Centro,2176,25
Fiesta Inn Los Mochis,3242,25
City Express Los Mochis,8692,25
Hotel La Jolla Los Mochis,10416,25
Best Western Plus Los Mochis,8454,25
Hotel Corintios,3961,25
Hotel America Palacio,15220,25
Hotel Santa Anita,4225,25
Hotel Fénix,4293,25
Hotel Lorena,15538,25
Hotel Lorena,6451,25
Hotel el Mayo,10812,29
Maxihotel Business Class,1948,29
Hotel La Jolla Express,2507,29
Hotel San Marcos Express,11629,29
Hotel del Valle,2838,29
Hotel California Mar,10613,29
Hotel La Jolla,12746,29
Link Hotel,13282,29
Homesuites Malecon,15112,29
Hotel San Marcos,5770,29
House Ross Hotel,9001,29
Hotel San Luis Lindavista,18405,29
Paradise Hotel  Motel,14502,29
Hotel Zar Culiacan,19544,29
Hotel Maioris Jesús Kumate,6900,29
Paradise Hotel  Motel,6570,29
ibis Culiacan,6736,29
Microtel  Hotel,3587,29
Hotel Paradise Coast,13535,29
Hotel Maioris El Diez,8891,29
Hotel Franco,17307,25
Hotel Haciencda Santa Cruz,5689,25
Hotel y Hostel Guerreo,8608,25
Hotel Santa Elena,16110,25
Hotel Torres del Fuerte,9322,25
La Choza,16059,25
Hotel Posada del Hidalgo,9366,25
El Fuerte,1307,25
Hotel Flores,16245,0
Hotel Flores,10425,0
Hotel Flórez-Arroyo e Hijos,18910,25
"Hotel Industrias Valencia, Vargas y Meza",6176,25
Posada de Don Andrés,3420,25
Las Palmeras,15474,25
Hotel Ceballos y Ballesteros e Hijos,12323,25
"Hotel Corporacin Valverde, Prieto y Maestas",10802,25
El Pedregal Nature Lodge,14903,25
El Pedregal Nature Lodge,9195,25
Hotel Almaraz-Madera,15969,25
Hotel Hacienda,10899,0
Hotel Kino Bonito,7527,0
Best Western,13605,0
Hotel Booye,16833,0
Hotel el Mayo,4494,0
Hotel Hacienda Cazadores,8772,0
Hotel Navojoa Plaza,13496,0
Hotel Dueñas-Cortés,19740,0
Best Western,12762,0
Hotel Booye,19835,0
Hotel el Mayo,10695,0
Hotel Hacienda Cazadores,10674,0
Hotel Navojoa Plaza,1718,0
Hotel Salinas y Rojo S.A. de C.V.,13969,0
Hotel Mokaba,9994,94
Holiday Inn,1265,0
Hampton Inn by Hilton Tampico,19544,94
Calzada Del Sol,2607,0
Holiday Inn,17276,0
Hotel Posada de Tampico,10378,94
Hotel Fiesta Madero,8540,94
Holiday Inn,12544,0
Calzada Del Sol,8176,0
Holiday Inn,7230,0
Hotel Mokaba,9212,94
Hampton Inn by Hilton Tampico,5481,94
Hotel Bonito Inn,4183,0
Hotel Posada de Tampico,2291,94
Hotel Fiesta Madero,11123,94
Carasol Villas  Suites,15444,0
Hotel Herrera y Valdivia S.A. de C.V.,2093,0
Miramar Inn,19991,0
Tres Soles,12955,0
Hotel Fiesta Madero,5306,94
Meson del Rey,3953,94
Hotel Posada Casa Blanca,10670,94
Hafersons Inn,11705,94
Hotel Bicentenario,14615,94
Meson del Rey,6755,94
Camino Real Tampico,7579,94
Holiday Inn Express,5330,94
Holiday Inn Express Tampico,18675,94
Hotel Fiesta Inn,12988,94
Hotel Fiesta Madero,18394,94
Hotel Posada de Tampico,17442,94
Carasol Villas  Suites,9930,0
Hotel Despacho Rael-Malave,6391,0
Tres Soles,9420,0
Miramar Inn,16789,0
Hotel Fiesta Madero,10671,94
Hotel Posada Casa Blanca,12099,94
Hotel Bicentenario,4773,94
Hafersons Inn,16346,94
Hotel Mokaba,3467,94
Meson del Rey,5612,94
Hotel zaens,8392,48
Mante,14022,48
Holiday Inn,19262,0
City Express,12985,0
Paris,3959,0
Hotel Ocasio-Herrera,13929,0
Hotel Cervántez S.C.,1456,0
Hotel Velásquez S.C.,9665,0
Hotel Chacón y Salas A.C.,18582,0
Hotel Gran Premier,5049,0
La Hacienda,15902,0
Hotel Caprice,13077,0
City Express by Marriott Reynosa Aeropuerto,9590,0
Arellano,13485,0
Nuevo Amanecer,13172,0
Hotel Posada de Tampico,4550,94
Hampton Inn by Hilton Tampico,8661,94
Hotel Fiesta Inn,16449,94
Hotel Bicentenario,1820,94
Camino Real Tampico,19396,94
Hafersons Inn,11748,94
Holiday Inn Express,8253,94
Holiday Inn Express Tampico,3071,94
Hotel Posada Casa Blanca,16213,94
Hotel Mokaba,10902,94
Hotel Posada de Tampico,14379,94
Hampton Inn by Hilton Tampico,4823,94
Hotel Fiesta Inn,5580,94
Hotel Bicentenario,2485,94
Camino Real Tampico,2219,94
Hafersons Inn,10973,94
Holiday Inn Express,17142,94
Holiday Inn Express Tampico,4805,94
Hotel Posada Casa Blanca,4184,94
Hotel Mokaba,8693,94
Hotel Posada de Tampico,18614,94
Hampton Inn by Hilton Tampico,5445,94
Hotel Fiesta Inn,13735,94
Camino Real Tampico,15864,94
Holiday Inn Express,13157,94
Holiday Inn Express Tampico,18701,94
Hotel Bicentenario,14733,94
Hafersons Inn,6063,94
Hotel Posada Casa Blanca,14594,94
Hotel Mokaba,4244,94
Hotel Posada de Tampico,17034,94
Hampton Inn by Hilton Tampico,14373,94
Hotel Fiesta Inn,10166,94
Hotel Bicentenario,2072,94
Camino Real Tampico,13141,94
Hafersons Inn,8119,94
Holiday Inn Express,15528,94
Holiday Inn Express Tampico,15571,94
Hotel Posada Casa Blanca,8736,94
Hotel Mokaba,12884,94
Hotel Express,4255,94
Hotel Mandarin,13036,94
Holiday Inn Express Tampico,18841,94
Holiday Inn Express,12753,94
Camino Real Tampico,2984,94
Meson del Rey,14046,94
Hafersons Inn,10040,94
Hotel Posada Casa Blanca,7219,94
Hotel Bicentenario,5002,94
Hotel Express,15900,94
Hotel Mandarin,4003,94
Meson del Rey,7950,94
Holiday Inn Express,1699,94
Holiday Inn Express Tampico,2657,94
Camino Real Tampico,11928,94
Hotel Posada Casa Blanca,8981,94
Hafersons Inn,5126,94
Hotel Bicentenario,19500,94
Hotel Fiesta Inn,7724,94
Hotel Mandarin,3248,94
Hotel Express,19160,94
Hotel Mokaba,7788,94
Hampton Inn by Hilton Tampico,8076,94
Holiday Inn Express Tampico,8634,94
Holiday Inn Express,11766,94
Meson del Rey,5835,94
Camino Real Tampico,1092,94
Hotel Fiesta Madero,10085,94
Hafersons Inn,5741,94
Hafersons Inn,5259,94
Hotel Posada Casa Blanca,18701,94
Hotel Bicentenario,9213,94
Camino Real Tampico,6717,94
Holiday Inn Express,4602,94
Holiday Inn Express Tampico,1844,94
Meson del Rey,5318,94
Hotel Fiesta Inn,1486,94
Hotel Express,12738,94
Hotel Mandarin,8796,94
Hotel Mandarin,11609,94
Hotel Express,1517,94
Meson del Rey,6709,94
Holiday Inn Express,9695,94
Holiday Inn Express Tampico,2717,94
Camino Real Tampico,5153,94
Hotel Posada Casa Blanca,14794,94
Hafersons Inn,18238,94
Hotel Bicentenario,4724,94
Hotel Express,3082,94
Hotel Mandarin,16605,94
Holiday Inn Express,15689,94
Holiday Inn Express Tampico,12863,94
Camino Real Tampico,17817,94
Meson del Rey,4573,94
Hafersons Inn,15811,94
Hotel Posada Casa Blanca,17509,94
Hotel Bicentenario,8259,94
Hotel Fiesta Inn,2420,94
Hotel Mandarin,18086,94
Hotel Express,10883,94
Hotel Mokaba,16009,94
Hampton Inn by Hilton Tampico,2020,94
Holiday Inn Express Tampico,2993,94
Holiday Inn Express,16695,94
Meson del Rey,14160,94
Camino Real Tampico,14968,94
Hotel Fiesta Madero,4537,94
Hafersons Inn,17065,94
Hotel Mokaba,15534,94
Holiday Inn,3408,0
Hampton Inn by Hilton Tampico,3647,94
Calzada Del Sol,11554,0
Holiday Inn,5860,0
Hotel Posada de Tampico,3152,94
Hotel Fiesta Madero,5135,94
Hotel Posada de Tampico,10011,94
Hampton Inn by Hilton Tampico,18968,94
Hotel Fiesta Inn,11655,94
Hotel Bicentenario,13481,94
Camino Real Tampico,18385,94
Hafersons Inn,10663,94
Holiday Inn Express,15867,94
Holiday Inn Express Tampico,17565,94
Hotel Posada Casa Blanca,15096,94
Hotel Mokaba,4249,94
Hotel Posada de Tampico,4749,94
Hampton Inn by Hilton Tampico,19066,94
Hotel Fiesta Inn,8045,94
Camino Real Tampico,15092,94
Holiday Inn Express,15796,94
Holiday Inn Express Tampico,8487,94
Hotel Bicentenario,14559,94
Hafersons Inn,12106,94
Hotel Posada Casa Blanca,15860,94
Hotel Mokaba,14065,94
Hotel Posada de Tampico,14631,94
Hampton Inn by Hilton Tampico,4115,94
Hotel Fiesta Inn,11241,94
Hotel Bicentenario,14984,94
Camino Real Tampico,11240,94
Hafersons Inn,9352,94
Holiday Inn Express,13265,94
Holiday Inn Express Tampico,6001,94
Hotel Posada Casa Blanca,16540,94
Hotel Mokaba,3199,94
Camino Real Tampico,3989,94
Hafersons Inn,3797,94
Holiday Inn Express,4054,94
Holiday Inn Express Tampico,15151,94
Hotel Bicentenario,4164,94
Hotel Posada Casa Blanca,13210,94
Hotel Fiesta Inn,5263,94
Meson del Rey,19231,94
Hotel Posada de Tampico,2965,94
Hotel Fiesta Madero,19402,94
Palmas D Victoria,19405,48
City Express,11801,48
iStay,5005,48
Hampton Inn,14461,48
Victoria Inn Hotel Express,12586,48
Brío Inn,14858,48
Best Western Santorin,2685,48
Savi,10425,48
Central,11238,48
Ramada Ciudad Victoria,12522,48
Victoria Inn Hotel Express,4394,48
iStay,19937,48
City Express,17626,48
Best Western Santorin,7971,48
Hampton Inn,6070,48
Ramada Ciudad Victoria,16800,48
Palmas D Victoria,8348,48
Brío Inn,4546,48
Central,12472,48
Savi,19227,48
City Express,13044,48
iStay,4764,48
Hampton Inn,10128,48
Palmas D Victoria,19812,48
Brío Inn,8410,48
Victoria Inn Hotel Express,15061,48
Savi,19381,48
Best Western Santorin,19243,48
Central,1860,48
Vazdra Inn,9763,48
City Express,1948,48
iStay,6911,48
Hampton Inn,9954,48
Palmas D Victoria,11124,48
Brío Inn,12135,48
Victoria Inn Hotel Express,12502,48
Savi,1200,48
Best Western Santorin,6944,48
Central,5694,48
Vazdra Inn,19557,48
Ramada Ciudad Victoria,14132,48
Victoria Inn Hotel Express,3280,48
Best Western Santorin,5648,48
City Express,2004,48
iStay,4006,48
Palmas D Victoria,18382,48
Hampton Inn,8049,48
Brío Inn,13327,48
Central,14757,48
Savi,15865,48
Hampton Inn,12170,48
iStay,6157,48
City Express,13125,48
Palmas D Victoria,11211,48
Brío Inn,11629,48
Victoria Inn Hotel Express,19598,48
Savi,3783,48
Central,2723,48
Vazdra Inn,6098,48
Best Western Santorin,6158,48
Mi Paraíso Hotel Balneario,2630,0
Hotel Eguia,3673,0
Hotel Playa Caracol,9916,0
Hotel Villas Boca,15519,0
Hotel Villas Santa Ana,14894,0
Hotel DiAn,16914,0
Villa Florencia Hotel  Suites,15484,0
Suites Sofia Veracruz,14571,0
Hotel Paraíso Suites,9951,0
Hotel Mocambo,8063,0
Hotel Posada los Angeles,17788,0
Escuela Primaria Benito Juarez,4729,0
Hotel Costa Verde,12310,0
Torre Playa,15087,0
Hilton Garden Inn Boca del Rio Veracruz,4633,0
Hotel Rolovi,10281,0
Hotel Villa Florida Veracruz,16945,0
Hotel Villa Florida,18266,0
Astur Hotel y Suites,11106,0
Hotel Astur,2488,0
Hotel Venedik,8225,0
Camino Real Veracruz,13951,0
Hotel Rivoli Select Veracruz,2795,0
Hotel Lois,1251,0
Hotel Rolovi,7698,0
Hotel Bello Veracruz,10876,0
Hotel Posada del Mar,7921,0
Hotel Oliba,5496,0
Hotel Kyrios,9372,0
Hotel Gamma,10484,0
Casa Real Hotel  Suites,11751,0
Hotel Basico,4931,0
Hotel Invernadero Inn,1253,0
Hotel JAR8 BOCA,17298,0
Capital O Boca Inn  Suites,15111,0
Four Points by Sheraton,6757,0
Villas del Sol,5233,0
Hotel Jaragua,13458,0
Hotel Misión Veracruz,18451,0
Hotel Villas Dalí,8540,0
Hotel Gamma,17392,0
Hotel Oliba,19308,0
Xalapa Living,12605,42
Country Club Xalapa Living by Rotamundos,3361,42
Cabañas Don Luis,14011,42
Hotel Angela Carolina,2386,42
Hotel Boutique La Orquidea,15294,42
Méson del Alférez,1614,42
Hotel Posada San Jerónimo,16065,42
Hotel Posada Coatepec,3551,42
Hotel Casa Real del Café,11258,42
Hotel San Jose Plaza Coatepec,19866,42
Hotel Villas Layfer,15066,42
Layfer Express,19789,42
Layfer Express y hotel Inn,14252,42
Motel Passion Express,14686,42
Suites Ripoll Alameda,10486,42
Hotel Real Villa Florida,4774,42
Hotel Yakar,14272,42
Comfort Inn Cordoba,1683,42
Comfort Inn,11642,42
Hotel HB,6631,42
Hotel HB,16076,42
Hotel HB Córdoba,12857,42
Suites Real,3887,42
Hotel Yakar,15310,42
San Gabriel,4468,42
Suites Ripoll Alameda,8972,42
Suites Ripoll Córdoba,15276,42
Hotel Las Vegas,14121,42
Hotel 5ta Avenida,18169,42
Suites Layfer,3577,42
Hotel San Andres,13968,42
Hotel Cielo Good Luck,11167,42
Hotel Museo,12125,42
Hotel Quinta Maria Bonita,8260,42
OYO Rooms LATAM,11913,42
Gamma by Fiesta Americana Xalapa Nubara,6509,42
Meson Real Hotel  Suites,3502,42
La Pension Casa Azul  Hostel,17727,42
Hotel Palacio,4736,42
Hotel Baalbek,18386,42
Casa Blanca,17710,42
HB Hoteles,7353,42
HB Hoteles Xalapa,12448,42
Hotel Villa Las Margaritas Plaza Cristal,12504,42
Hotel Las Margaritas,5839,42
Hotel Plaza Crystal,8742,42
Capital O SC,4368,42
Fiesta Inn Xalapa,5798,42
Hotel Bugambilias,9387,42
One Xalapa Las Animas,7464,42
Autohotel María Enriqueta,6685,42
Hotel Siesta Inn,6009,42
Meson Real Hotel  Suites,3469,42
Hotel Bugambilias,6804,42
Hotel Bugambilias,17191,42
Gamma by Fiesta Americana Xalapa Nubara,16202,42
Hotel Aló Inn,19472,42
Hotel Klimt,19988,42
Hotel Posada Santiago,15709,42
Hotel Ramón-Vergara,19497,42
Autohotel María Enriqueta,11590,42
Hotel Siesta Inn,11359,42
Meson Real Hotel  Suites,5946,42
Hotel Bugambilias,15410,42
Hotel Bugambilias,3237,42
Gamma by Fiesta Americana Xalapa Nubara,16365,42
Hotel Aló Inn,15490,42
Hotel Klimt,10922,42
Hotel Posada Santiago,10000,42
Hotel Chacón y Casárez S.C.,2840,42
Astro Inn Hotel Express,12532,42
Hotel Villa Las Margaritas Sucursal Centro,17624,42
Hotel Primavera,3431,42
Hotel Villa Las Margaritas,11171,42
Capital O Hotel Central,16130,42
Hotel Proyectos Magaña y Castro,15808,42
Hotel Acapulco,2232,42
Hotel Marllou,2864,42
Hotel Posada del Virrey,13082,42
Casa de Juan,10406,42
Suites Meson del Cid,3514,42
Posada del Parque,3958,42
Posada del Magisterio,17615,42
Real de Juárez,13598,42
Hotel Limón,16162,42
La Pension Casa Azul  Hostel,19163,42
Hotel Juárez,2344,42
María Victoria,15736,42
Hotel María Victoria,19732,42
Hotel Real de Cortés,7168,42
Autohotel María Enriqueta,11535,42
Hotel Siesta Inn,16585,42
Meson Real Hotel  Suites,17428,42
Hotel Bugambilias,5943,42
Hotel Bugambilias,3027,42
Gamma by Fiesta Americana Xalapa Nubara,15762,42
Hotel Aló Inn,4391,42
Hotel Klimt,12253,42
Hotel Posada Santiago,3763,42
Hotel Despacho Figueroa y Navarro,17533,42
Autohotel María Enriqueta,6654,42
Hotel Siesta Inn,2282,42
Meson Real Hotel  Suites,9118,42
Hotel Bugambilias,15344,42
Hotel Bugambilias,15398,42
Gamma by Fiesta Americana Xalapa Nubara,18172,42
Hotel Aló Inn,18129,42
Hotel Klimt,6201,42
Hotel Posada Santiago,12924,42
Hotel Jaramillo y Valdivia S.A. de C.V.,13217,42
Hotel Express Alejandría,10269,42
Hotel Atenas,13694,42
Hotel Atenas,14394,42
City Express Xalapa,12087,42
One Xalapa Las Animas,2715,42
Fiesta Inn Xalapa,11965,42
Cabañas Don Luis,3159,42
Country Club Xalapa Living by Rotamundos,11803,42
HB Hoteles Xalapa,4096,42
HB Hoteles,19283,42
One Xalapa Las Animas,13666,42
City Express Xalapa,10310,42
Fiesta Inn Xalapa,9257,42
Hotel Atenas,5927,42
Hotel Atenas,11923,42
Hotel Express Alejandría,3670,42
HB Hoteles Xalapa,5634,42
HB Hoteles,12462,42
Astro Inn Hotel Express,11165,42
Hotel Primavera,13843,42
City Express Xalapa,5225,42
Fiesta Inn Xalapa,3776,42
One Xalapa Las Animas,11144,42
Hotel Atenas,19314,42
Hotel Atenas,13343,42
Hotel Express Alejandría,11763,42
HB Hoteles Xalapa,5187,42
HB Hoteles,18248,42
Casa Blanca,4062,42
Astro Inn Hotel Express,14874,42
Hotel Posada del Cafeto,17662,42
Hotel Casa Regia,12856,42
Hotel Principal,1597,42
Hotel Salmones,12881,42
Hotel San Diego,11120,42
Hotel Posada Del Ángel,6906,42
Balcon del Alferez,8018,42
Posada Morelos,12197,42
Mesón de Alférez,16934,42
El Mesón del Alférez,7291,42
Hotel México,8423,42
Hotel Limón,5507,42
Hotel Posada del Virrey,6077,42
Hotel Acapulco,3528,42
Hotel Villa Las Margaritas Sucursal Centro,10692,42
Real de Juárez,4314,42
Hotel María Victoria,17635,42
María Victoria,18687,42
Hotel Esparta,18253,42
El Mesón del Alférez,2236,42
Hotel México,12035,42
Hotel María Victoria,5294,42
María Victoria,13344,42
Hotel Limón,6054,42
El Mesón del Alférez,6316,42
Hotel Holiday Inn Express Xalapa,6925,42
Mesón de Alférez,6424,42
Hotel Salmones,15341,42
Hotel Principal,2431,42
Posada del Magisterio,14463,42
Hotel Rojo-Vélez,12937,42
Hotel Posada Santiago,8783,42
Posada del Parque,15555,42
Hotel Clara Luna,10336,42
Hotel Atenas,15710,42
Hotel Atenas,8667,42
Hotel Boutique San Antonio,18498,42
Hotel Misión Express Xalapa Centro,8837,42
BG Hoteles,11140,42
Posada del Magisterio,16368,42
Hotel México,7357,42
Hotel Limón,13053,42
Hotel Posada del Virrey,19691,42
Hotel Acapulco,15437,42
Hotel Villa Las Margaritas Sucursal Centro,16128,42
Real de Juárez,10233,42
Hotel María Victoria,13513,42
María Victoria,17479,42
Hotel Esparta,18283,42
El Mesón del Alférez,14718,42
Hotel México,6310,42
Hotel Limón,7543,42
Hotel Posada del Virrey,5535,42
Hotel Acapulco,9192,42
Hotel Villa Las Margaritas Sucursal Centro,2709,42
Real de Juárez,16747,42
Hotel María Victoria,13163,42
María Victoria,19171,42
Hotel Esparta,4361,42
El Mesón del Alférez,17905,42
Hotel Posada Santiago,5085,42
"Hotel Corporacin Prado, Armenta y Montoya",10340,42
Hotel Clara Luna,3748,42
Posada del Parque,6253,42
Hotel Boutique San Antonio,9938,42
Hotel Misión Express Xalapa Centro,15723,42
BG Hoteles,17821,42
Posada del Magisterio,5828,42
Hotel Real de Cortés,15335,42
Hotel Juárez,4005,42
Posada del Parque,8275,42
Hotel Club Bermúdez y Macías,15782,42
María Victoria,12455,42
Hotel María Victoria,1873,42
Posada del Magisterio,14595,42
Balcon del Alferez,2745,42
Hotel Holiday Inn Express Xalapa,13991,42
Hotel Posada Santiago,17449,42
Hotel Limón,13253,42
Mesón de Alférez,8725,42
Hotel San Andres,13653,42
Autohotel María Enriqueta,3674,42
Gamma by Fiesta Americana Xalapa Nubara,13285,42
Hotel Museo,8357,42
Hotel Siesta Inn,1923,42
Hotel Cielo Good Luck,11442,42
Hotel Bugambilias,4246,42
Hotel Bugambilias,11986,42
AutoHotel Mediterraneo,5785,42
Meson Real Hotel  Suites,5508,42
Posada de las Flores,2255,42
María Isabel,10400,42
Hotel Posada Sarah,16481,42
Majova Inn,5547,42
Hostal de la Niebla,16371,42
Terracota Suites,15699,42
Hotel Posada del Pilar,1172,42
Casa de Juan,3596,42
Hotel Principal,1622,42
Hotel California,9386,42
Hotel México,8066,42
Hotel Limón,5899,42
Hotel Posada del Virrey,18983,42
Hotel Acapulco,18294,42
Hotel Villa Las Margaritas Sucursal Centro,14869,42
Real de Juárez,4643,42
Hotel María Victoria,10440,42
María Victoria,8786,42
Hotel Esparta,10868,42
El Mesón del Alférez,4992,42
Suites Meson del Cid,2564,42
Gran Hotel Xalapa,8813,42
Hotel Palacio,14756,42
BG Hoteles,15978,42
Hotel Misión Express Xalapa Centro,3058,42
Hotel Clara Luna,4632,42
Hotel Boutique San Antonio,17378,42
Hotel Posada Santiago,18565,42
Hotel Real de Cortés,1538,42
Hotel Juárez,17887,42
Hotel Villa Las Margaritas Plaza Cristal,19843,42
Hotel Las Margaritas,8927,42
Hotel Plaza Crystal,5704,42
Capital O SC,10544,42
Hotel Cariari,15065,42
Hotel Elton,1051,42
Hotel Misión Xalapa Plaza de las Convenciones,12561,42
Hotel El Arabe,8882,42
Casa de Juan,19699,42
Capital O Hotel Central,14650,42
Hotel Villa Las Margaritas Plaza Cristal,7137,42
Hotel Las Margaritas,3805,42
Hotel Plaza Crystal,18153,42
Capital O SC,12816,42
Hotel Cariari,3217,42
Hotel Elton,18237,42
Hotel Misión Xalapa Plaza de las Convenciones,18828,42
Hotel El Arabe,17624,42
Casa de Juan,17633,42
Capital O Hotel Central,19158,42
Estación Santa Cruz,1666,42
Hotel Hacienda San Bartolo,13794,42
Finca Vacacional Santa Rosa,16405,42
Posada La Querencia,2426,42
Cortijo de los Morales,13677,42
Hotel Agua Bendita,13232,42
Las Magdalenas Hotel Boutique,9311,42
Cabañas Del Puente,1532,42
Hotel Coyopolan,12701,42
Spa Shalam,3213,42
Juárez,12298,26
Central,8901,26
Hotel Casa del poeta,4396,26
Colonial,11895,26
Best Western Minatitlan,5371,39
Hotel BELLO,2452,26
City Express Minatitlán,12544,26
Hotel Madrid,18891,26
Kali Suites,12093,26
Motel Express,6737,26
Hotel Proyectos Garibay y Jáquez,16224,42
New York Hotel  Motel,16680,42
Hotel Venecia,6972,42
Hotel Posada del Viajero,5418,42
Hotel Plaza Palacio,3067,42
TRES79 Hotel Boutique,15997,42
Tres79 Hotel Boutique Orizaba,2211,42
Hotel Orizaba Inn,10615,42
Hotel Alameda Suites,7605,42
Casa de la iaia Hotel,2435,42
Hotel Casa Real,7536,42
Hotel Civic Express,2373,42
Hotel Poza Rica Centro,11341,42
Hotel Romo-Vázquez S.A. de C.V.,11160,42
Hotel Toledo,17888,42
PR Express,14049,42
Novotel,18794,42
Hotel Salinas,16512,42
Hotel Poza Rica Inn,9300,42
Paris FC Express,2199,42
Hotel Jardín,7262,42
Hotel Posada De Santa Rosa,10375,42
Holiday Inn Orizaba,12697,42
Hotel Posada Gandag,2566,42
Hoteles Haus,11876,42
Regina,9952,42
