nombre,estado,municipio,ciudad,cp,lat,lon,id
Corredor Norte Ureña,Colima,Manzanillo,Manzanillo,28200,19.031965918283536,-104.39099573899252,101979
Calle Guerrero,Colima,Manzanillo,Manzanillo,28200,18.984871302845104,-104.31543092569468,101980
Periférico Sur Venegas,Colima,Manzanillo,Manzanillo,28200,19.142105054699577,-104.17948180585275,101981
Diagonal Seychelles,Colima,Manzanillo,Manzanillo,28200,19.005901405087762,-104.30126736080402,101982
Privada Oaxaca,Colima,Manzanillo,Manzanillo,28200,18.970633165743244,-104.23752806909971,101983
Continuación Singapur,Colima,Manzanillo,Manzanillo,28200,18.95163117972346,-104.28270480597325,101984
Eje vial San Luis Potosí,Colima,Manzanillo,Manzanillo,28200,19.182588009642068,-104.47326485891152,101985
Viaducto Aguascalientes,Colima,Manzanillo,Manzanillo,28200,19.14122664130946,-104.34677613473765,101986
Diagonal Hernández,Colima,Manzanillo,Manzanillo,28200,19.13312354401004,-104.47219066948242,101987
Callejón Ordóñez,Colima,Manzanillo,Manzanillo,28200,19.16757475866257,-104.40317058234776,101988
Avenida Sur Nava,Colima,Manzanillo,Manzanillo,28200,19.04244584057799,-104.31093158784455,101989
Cerrada Colima,Colima,Manzanillo,Manzanillo,28200,19.12182891243133,-104.3283473360744,101990
Andador Oaxaca,Colima,Manzanillo,Manzanillo,28200,19.161282133689134,-104.33878194827831,101991
Continuación García,Colima,Manzanillo,Manzanillo,28200,18.957692721121123,-104.3320046806248,101992
Pasaje Tabasco,Colima,Manzanillo,Manzanillo,28200,18.935089672173852,-104.19639563255534,101993
Periférico Norte Monroy,Colima,Manzanillo,Manzanillo,28200,19.050561667605976,-104.26516429904696,101994
Corredor Tamaulipas,Colima,Manzanillo,Manzanillo,28200,19.02475274106016,-104.2565516021172,101995
Peatonal Nuevo León,Colima,Manzanillo,Manzanillo,28200,18.986509506665037,-104.28817007261763,101996
Cerrada Sur Aguilar,Colima,Manzanillo,Manzanillo,28200,19.185711740964354,-104.42681450336465,101997
Periférico Naranjo,Colima,Manzanillo,Manzanillo,28200,19.07244668313999,-104.22026905118533,101998
Retorno Lucio,Colima,Manzanillo,Manzanillo,28200,19.168047921774686,-104.16234062306395,101999
Callejón Tabasco,Colima,Manzanillo,Manzanillo,28200,18.91101255939658,-104.35233687081562,102000
Ampliación San Luis Potosí,Colima,Manzanillo,Manzanillo,28200,19.07287040381474,-104.33150439550943,102001
Callejón Nayarit,Colima,Manzanillo,Manzanillo,28200,18.945481171041855,-104.26003232788175,102002
Cerrada Toledo,Colima,Manzanillo,Manzanillo,28200,19.046981863224694,-104.41625422632761,102003
Privada Sur Sotelo,Colima,Manzanillo,Manzanillo,28200,18.981447238598186,-104.40142308368247,102004
Circunvalación Estrada,Sinaloa,Mazatlán,Mazatlán,82000,23.061963517797118,-106.41490896233938,102005
Callejón Tamaulipas,Sinaloa,Mazatlán,Mazatlán,82000,23.168732187374676,-106.26416866049264,102006
Pasaje Menéndez,Sinaloa,Mazatlán,Mazatlán,82000,23.196618865560396,-106.5588349429599,102007
Prolongación Tonga,Sinaloa,Mazatlán,Mazatlán,82000,23.085156830684777,-106.5150224584076,102008
Diagonal Eslovaquia,Sinaloa,Mazatlán,Mazatlán,82000,23.094388499951624,-106.39680985715266,102009
Andador Tuvalu,Sinaloa,Mazatlán,Mazatlán,82000,23.20437050677102,-106.36169160268231,102010
Ampliación Chipre,Sinaloa,Mazatlán,Mazatlán,82000,23.360725736210565,-106.43820499416512,102011
Avenida Nauru,Sinaloa,Mazatlán,Mazatlán,82000,23.301999566395853,-106.41256501846253,102012
Peatonal Norte Reynoso,Sinaloa,Mazatlán,Mazatlán,82000,23.190843959210145,-106.39647661926641,102013
Viaducto Zacatecas,Sinaloa,Mazatlán,Mazatlán,82000,23.25039422408913,-106.28679242275318,102014
Calle Baeza,Sinaloa,Mazatlán,Mazatlán,82000,23.168727417706076,-106.31734162625946,102015
Peatonal Collazo,Sinaloa,Mazatlán,Mazatlán,82000,23.123301641621538,-106.29285042150237,102016
Calzada Sur Paz,Sinaloa,Mazatlán,Mazatlán,82000,23.166671298974116,-106.3699334880476,102017
Avenida Sur Meléndez,Sinaloa,Mazatlán,Mazatlán,82000,23.169514921629535,-106.27821914435619,102018
Peatonal Quintana Roo,Sinaloa,Mazatlán,Mazatlán,82000,23.13118690864791,-106.37985247495389,102019
Ampliación Morales,Sinaloa,Mazatlán,Mazatlán,82000,23.266952577621787,-106.3496680954609,102020
Corredor Morelos,Sinaloa,Mazatlán,Mazatlán,82000,23.175187510678267,-106.33704364417986,102021
Prolongación Salinas,Sinaloa,Mazatlán,Mazatlán,82000,23.068069263557902,-106.54716724048673,102022
Ampliación Dominicana,Sinaloa,Mazatlán,Mazatlán,82000,23.174809241622295,-106.52809058617562,102023
Prolongación Sur Espinoza,Sinaloa,Mazatlán,Mazatlán,82000,23.191472095759195,-106.55741654255337,102024
Peatonal Norte Alvarado,Sinaloa,Mazatlán,Mazatlán,82000,23.16554828174128,-106.34213272011112,102025
Calzada Kenya,Sinaloa,Mazatlán,Mazatlán,82000,23.055666391127435,-106.50064526542177,102026
Prolongación Pichardo,Sinaloa,Mazatlán,Mazatlán,82000,23.148253816024532,-106.3412627710924,102027
Circunvalación Uruguay,Sinaloa,Mazatlán,Mazatlán,82000,23.069994061553068,-106.37059186650836,102028
Ampliación Bosnia y Herzegovina,Sinaloa,Mazatlán,Mazatlán,82000,23.088460343258827,-106.31830255930304,102029
Avenida Colima,Sinaloa,Mazatlán,Mazatlán,82000,23.311897172223247,-106.38660276162177,102030
Circunvalación Haití,Sinaloa,Mazatlán,Mazatlán,82000,23.214667726583112,-106.45576725931213,102031
Avenida Norte Roque,Sinaloa,Mazatlán,Mazatlán,82000,23.260341105364922,-106.53172022726055,102032
Eje vial Senegal,Sinaloa,Mazatlán,Mazatlán,82000,23.27219042711459,-106.29517903417015,102033
Calzada Kiribati,Sinaloa,Mazatlán,Mazatlán,82000,23.26653605636157,-106.31315873483145,102034
Diagonal Norte Muro,Sinaloa,Mazatlán,Mazatlán,82000,23.168576384488933,-106.48217533970988,102035
Peatonal Tabasco,Sinaloa,Mazatlán,Mazatlán,82000,23.059151202342054,-106.46007252998716,102036
Andador Sur Prieto,Sinaloa,Mazatlán,Mazatlán,82000,23.163464805114643,-106.50450619661487,102037
Cerrada China,Sinaloa,Mazatlán,Mazatlán,82000,23.052520634354806,-106.57617991140252,102038
Continuación Frías,Sinaloa,Mazatlán,Mazatlán,82000,23.11416021262442,-106.2985075615693,102039
Privada Ceballos,Sinaloa,Mazatlán,Mazatlán,82000,23.275262179025283,-106.5667550960373,102040
Andador Benin,Sinaloa,Mazatlán,Mazatlán,82000,23.146835964318402,-106.38026744093679,102041
Diagonal Togo,Sinaloa,Mazatlán,Mazatlán,82000,23.169998954833325,-106.44391740543327,102042
Circuito Georgia,Sinaloa,Mazatlán,Mazatlán,82000,23.157682924293916,-106.52528020151532,102043
Calle Jamaica,Sinaloa,Mazatlán,Mazatlán,82000,23.04741254109284,-106.51275335929361,102044
Peatonal Norte Zayas,Sinaloa,Mazatlán,Mazatlán,82000,23.251560898566982,-106.46276551247765,102045
Boulevard Norte Fuentes,Sinaloa,Mazatlán,Mazatlán,82000,23.175129487485727,-106.33522465813105,102046
Privada Saiz,Sinaloa,Mazatlán,Mazatlán,82000,23.271588454777195,-106.32763597263839,102047
Corredor Olvera,Sinaloa,Mazatlán,Mazatlán,82000,23.098445415349815,-106.2739479945991,102048
Calzada Vigil,Sinaloa,Mazatlán,Mazatlán,82000,23.26050666716326,-106.2696817070895,102049
Eje vial Jalisco,Sinaloa,Mazatlán,Mazatlán,82000,23.09968443470419,-106.33708988944214,102050
Andador Nuevo León,Sinaloa,Mazatlán,Mazatlán,82000,23.065182814649354,-106.57519148454692,102051
Calle Alcántar,Sinaloa,Mazatlán,Mazatlán,82000,23.16593734788281,-106.37584967447955,102052
Eje vial Durango,Sinaloa,Mazatlán,Mazatlán,82000,23.269059821783973,-106.57658576206217,102053
Eje vial Becerra,Sinaloa,Mazatlán,Mazatlán,82000,23.142410061175337,-106.34470684914623,102054
Eje vial Querétaro,Sinaloa,Mazatlán,Mazatlán,82000,23.068983184686477,-106.536821345506,102055
Continuación Sur Galarza,Sinaloa,Mazatlán,Mazatlán,82000,23.092113087325448,-106.51543579436922,102056
Eje vial Guerra,Sinaloa,Mazatlán,Mazatlán,82000,23.359914940910997,-106.43884671523425,102057
Corredor Sonora,Sinaloa,Mazatlán,Mazatlán,82000,23.132578961858602,-106.37488643708627,102058
Continuación Colima,Sinaloa,Mazatlán,Mazatlán,82000,23.296948026809613,-106.44807321167134,102059
Cerrada Crespo,Sinaloa,Mazatlán,Mazatlán,82000,23.116861707051598,-106.34631969861357,102060
Prolongación Baja California Sur,Sinaloa,Mazatlán,Mazatlán,82000,23.216158260680373,-106.2907168415331,102061
Peatonal Durango,Sinaloa,Mazatlán,Mazatlán,82000,23.30004307835996,-106.35803012449536,102062
Diagonal Granada,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.583641437145673,-105.23875051515726,102063
Prolongación Tlaxcala,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.503112774392843,-105.31871705687117,102064
Continuación Baja California,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.780965448520803,-105.3401264801279,102065
Periférico Norte Briseño,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.74670828116005,-105.08212593912607,102066
Circuito Norte Sepúlveda,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.617114341211387,-105.23084224078879,102067
Cerrada Omán,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.559093586633338,-105.32384663843285,102068
Avenida Noruega,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.66517258573368,-105.07063374058436,102069
Pasaje Durango,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.506322711005335,-105.06908833585457,102070
Calzada Sur Montalvo,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.631345915070572,-105.2450428776672,102071
Corredor Sisneros,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.72402142861108,-105.1180327814785,102072
Eje vial Reyna,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.72453497561564,-105.24353886806574,102073
Diagonal Quesada,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.671176275711623,-105.33141041314495,102074
Cerrada Suriname,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.6024616759269,-105.28243486940575,102075
Ampliación Estonia,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.674645714130126,-105.35728531210223,102076
Boulevard Ocampo,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.54334663965646,-105.08714378002351,102077
Eje vial Cedillo,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.714435565424882,-105.26054349949585,102078
Calzada Norte Quiñones,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.781608795284484,-105.06974835624743,102079
Circunvalación Sur Ojeda,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.5792170641329,-105.06429893997691,102080
Retorno Nuevo León,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.79830879015122,-105.34047319726366,102081
Corredor Omán,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.542870624108293,-105.24069065748526,102082
Continuación Norte Mata,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.643792276297017,-105.22394701020103,102083
Privada Cavazos,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.6890076271066,-105.0838199979743,102084
Calzada Carrera,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.633589778636807,-105.08543606493299,102085
Retorno Norte Cardona,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.703908455182827,-105.17379926813726,102086
Pasaje Nayarit,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.78288247093226,-105.33314843523053,102087
Ampliación Querétaro,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.785286638540374,-105.11102091202967,102088
Calle Sur Cavazos,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.6869247650305,-105.08690348701012,102089
Pasaje Tamaulipas,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.792444188966833,-105.35459453865019,102090
Viaducto Andorra,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.533781154357882,-105.24370712864287,102091
Eje vial Qatar,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.79037629792271,-105.16959046081483,102092
Ampliación Timor-Leste,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.71557629982626,-105.13951807934284,102093
Prolongación Gallegos,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.51568530295186,-105.1970702574866,102094
Viaducto Trinidad y Tabago,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.566804428109574,-105.31325782244774,102095
Avenida Guerrero,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.482772098164713,-105.3264184186125,102096
Privada Sur Badillo,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.50306687838741,-105.1574846536745,102097
Retorno Bosnia y Herzegovina,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.71529111548898,-105.32570303803921,102098
Pasaje Chihuahua,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.544084169248368,-105.32207101392696,102099
Calle Carmona,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.662187082932974,-105.31228252057258,102100
Circuito Norte Berríos,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.739654760394583,-105.31890285359157,102101
Retorno Gutiérrez,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.62175134392232,-105.08815515059942,102102
Circunvalación Norte Barrios,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.506256736631787,-105.35287973958177,102103
Avenida Nueva Zelandia,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.59020621367623,-105.19289915196327,102104
Circuito Sur Villanueva,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.4837597043898,-105.29516015994692,102105
Prolongación Carbajal,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.733263893705985,-105.36691100980177,102106
Corredor Durango,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.600930657048284,-105.21388228110195,102107
Boulevard Mozambique,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.778998681881347,-105.22887182937977,102108
Retorno Canales,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.588413664402545,-105.16211080029547,102109
Cerrada Sur Rael,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.742108701454725,-105.07918886504457,102110
Boulevard Argelia,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.676176498680785,-105.06820838057129,102111
Peatonal Limón,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.481704692153833,-105.10173271657011,102112
Diagonal Oaxaca,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.48893533672559,-105.340979747375,102113
Continuación Querétaro,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.598615166442293,-105.18243345741324,102114
Avenida Costa Rica,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.645490080519117,-105.16903290871254,102115
Calle Sur Quesada,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.48603929731564,-105.26504020411721,102116
Corredor Norte Valenzuela,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.697655014274943,-105.3055672314063,102117
Corredor Tuvalu,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.734784921017667,-105.26883913344022,102118
Periférico Sudáfrica,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.796516468318412,-105.10603399992681,102119
Retorno Afganistán,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.57475375142625,-105.31788137433638,102120
Andador Guanajuato,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.761112482135132,-105.12915017806434,102121
Viaducto Salinas,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.521633233435068,-105.12532335666492,102122
Callejón Puebla,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.796627874683917,-105.2309290254935,102123
Andador Barela,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.635011534494595,-105.20729226937651,102124
Circuito Kenya,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.72175840663731,-105.16918756723997,102125
Corredor Michoacán de Ocampo,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.79859327070905,-105.37095502982656,102126
Viaducto Baja California Sur,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.76956512603409,-105.13508717637549,102127
Calle Sur Rodríguez,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.693816057995182,-105.07582475854132,102128
Avenida Sur Suárez,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.77599317977329,-105.1775705789971,102129
Ampliación Guatemala,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.75973859424316,-105.08213641435248,102130
Pasaje Sur Escamilla,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.501411049125256,-105.2704737504134,102131
Diagonal Nieto,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.689971887820104,-105.12907979760288,102132
Ampliación Chávez,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.73942079422094,-105.30876973257854,102133
Ampliación Sur Burgos,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.516360007152983,-105.2714298867269,102134
Privada Norte Cabán,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.718995280735605,-105.34315200836554,102135
Boulevard Maestas,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.786019558036887,-105.19569261065837,102136
Circunvalación Sur Galván,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.669536730743985,-105.31955154384443,102137
Andador Distrito Federal,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.58300335651951,-105.26349837042065,102138
Eje vial Contreras,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.64703804235168,-105.18778835561663,102139
Callejón Sinaloa,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.48365792702039,-105.1075501519246,102140
Boulevard Irlanda,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.748626929459437,-105.22035954719166,102141
Retorno Nuevo León,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.571403304102205,-105.14124682196868,102142
Prolongación Sur Gaitán,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.672359298646874,-105.28146074342733,102143
Viaducto Norte Nájera,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.568222413663598,-105.10905183552713,102144
Peatonal Jaimes,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.63912576805719,-105.15498104747749,102145
Prolongación Norte Archuleta,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.529582314688977,-105.15094078181215,102146
Calzada Sur Montalvo,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.704847972371017,-105.36348478264628,102147
Boulevard Gallardo,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.75488681493412,-105.1475394518628,102148
Avenida Abrego,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.79785782879974,-105.20496426894692,102149
Avenida Turquía,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.797618175991406,-105.13783746078262,102150
Calle Norte Angulo,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.71327907213707,-105.28994949342257,102151
Andador Tamaulipas,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.606724785214325,-105.3384177813029,102152
Prolongación Yemen,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.757791338110234,-105.36298654282712,102153
Calzada Sri Lanka,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.627128000044046,-105.32792377024947,102154
Viaducto Querétaro,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.573863702183385,-105.33396267769965,102155
Continuación Bélgica,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.716019646897976,-105.37738359532398,102156
Prolongación Jalisco,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.51334090932216,-105.1289462392662,102157
Circuito Niger,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.784845009416912,-105.24363045936336,102158
Circunvalación Chad,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.51145287420898,-105.06857519681101,102159
Boulevard Sur Estrada,Jalisco,Puerto Vallarta,Puerto Vallarta,48300,20.518268590534486,-105.21536674273563,102160
Privada Chiapas,Veracruz,Boca del Río,unkwown,94293,19.125756359657476,-96.11255790858841,102161
Viaducto Norte Ceballos,Veracruz,Boca del Río,unkwown,94293,19.125553809434564,-96.11256783641826,102162
Diagonal Marruecos,Veracruz,Boca del Río,unkwown,94293,19.125779069652708,-96.11256071357921,102163
Retorno Sur Duarte,Veracruz,Boca del Río,unkwown,94293,19.125888936475295,-96.11251274021264,102164
Cerrada Sur Curiel,Veracruz,Boca del Río,unkwown,94293,19.125761074092644,-96.11255387840846,102165
Ampliación Flores,Veracruz,Boca del Río,unkwown,94293,19.125277670969503,-96.11254955659278,102166
Pasaje Burundi,Veracruz,Boca del Río,unkwown,94293,19.12540280787422,-96.11253998865189,102167
Eje vial Timor-Leste,Veracruz,Boca del Río,unkwown,94293,19.125445713595283,-96.11252445478911,102168
Continuación Norte Espino,Veracruz,Boca del Río,unkwown,94293,19.125542654316817,-96.11249950448926,102169
Andador Sur Rosario,Veracruz,Boca del Río,unkwown,94293,19.125707509473592,-96.11258775475702,102170
Prolongación Sur Véliz,Veracruz,Boca del Río,unkwown,94293,19.125367592132832,-96.11251783894215,102171
Cerrada Sur Baca,Veracruz,Boca del Río,unkwown,94293,19.125923876824295,-96.11252071949355,102172
Eje vial Sur Candelaria,Veracruz,Boca del Río,unkwown,94293,19.125661321641353,-96.11254019728914,102173
Privada Tlaxcala,Veracruz,Boca del Río,unkwown,94293,19.12586763512497,-96.11257716855046,102174
Andador Norte Saavedra,Veracruz,Boca del Río,unkwown,94293,19.12536387607394,-96.11253878794456,102175
Ampliación Norte de la Crúz,Veracruz,Boca del Río,unkwown,94293,19.1255982965931,-96.11256669898391,102176
Callejón Guanajuato,Veracruz,Boca del Río,unkwown,94293,19.12538635857425,-96.11258170139433,102177
Eje vial Guevara,Veracruz,Boca del Río,unkwown,94293,19.12527940632238,-96.11258527772223,102178
Retorno Chile,Veracruz,Boca del Río,unkwown,94293,19.125355907852782,-96.11250174389632,102179
Eje vial Nayarit,Veracruz,Boca del Río,unkwown,94293,19.125469347620406,-96.11250477096765,102180
Viaducto Rincón,Veracruz,Boca del Río,unkwown,94293,19.12578466317423,-96.11255389781182,102181
Retorno Carrera,Veracruz,Boca del Río,unkwown,94293,19.125664632708986,-96.11250087008685,102182
Periférico Sur Vallejo,Veracruz,Boca del Río,unkwown,94293,19.125654013150477,-96.11253008282972,102183
Privada México,Veracruz,Boca del Río,unkwown,94293,19.125413506052716,-96.1125790687822,102184
Prolongación Coahuila de Zaragoza,Veracruz,Boca del Río,unkwown,94293,19.126046957722902,-96.11253848985008,102185
Eje vial Sonora,Veracruz,Boca del Río,unkwown,94293,19.125448941795074,-96.11252604776838,102186
Boulevard Puebla,Veracruz,Boca del Río,unkwown,94293,19.12542921830613,-96.11256008533333,102187
Andador Norte Valdés,Veracruz,Boca del Río,unkwown,94293,19.12560606597846,-96.11250491543261,102188
Calzada Armenia,Veracruz,Boca del Río,unkwown,94293,19.125676274258666,-96.1125905853115,102189
Peatonal República de Moldova,Veracruz,Boca del Río,unkwown,94293,19.125833282904768,-96.11254226306866,102190
Retorno Norte Velázquez,Veracruz,Boca del Río,unkwown,94293,19.125736988362394,-96.11255637072568,102191
Circunvalación Cuba,Veracruz,Boca del Río,unkwown,94293,19.125538241507936,-96.11250302626529,102192
Retorno Letonia,Veracruz,Boca del Río,unkwown,94293,19.125314591904292,-96.11258672096702,102193
Diagonal Campeche,Veracruz,Boca del Río,unkwown,94293,19.125494636993956,-96.1125887805325,102194
Circuito Baja California,Veracruz,Boca del Río,unkwown,94293,19.125333682279187,-96.11251928645811,102195
Prolongación Cortés,Veracruz,Boca del Río,unkwown,94293,19.1255366709704,-96.11250256019838,102196
Diagonal República de Corea,Veracruz,Boca del Río,unkwown,94293,19.125893335944248,-96.11258539665774,102197
Cerrada Norte Castañeda,Veracruz,Boca del Río,unkwown,94293,19.125722814507675,-96.11251843377995,102198
Circunvalación Botswana,Veracruz,Boca del Río,unkwown,94293,19.12582098059813,-96.11251269096175,102199
Periférico Chihuahua,Veracruz,Boca del Río,unkwown,94293,19.12529211877442,-96.11259279959805,102200
Cerrada Salcedo,Veracruz,Boca del Río,unkwown,94293,19.12536388338263,-96.11251850367039,102201
Boulevard Burkina Faso,Veracruz,Boca del Río,unkwown,94293,19.125690140089173,-96.11251106192799,102202
Calzada Uganda,Veracruz,Boca del Río,unkwown,94293,19.125317186995428,-96.11259656924807,102203
Callejón Rendón,Veracruz,Boca del Río,unkwown,94293,19.125783260844866,-96.11258351832605,102204
Peatonal Sinaloa,Veracruz,Boca del Río,unkwown,94293,19.125251489151616,-96.11252640891126,102205
Circunvalación Tamaulipas,Veracruz,Boca del Río,unkwown,94293,19.125801422468957,-96.11255651211263,102206
Retorno Norte Santana,Veracruz,Boca del Río,unkwown,94293,19.126072304974727,-96.11251925004792,102207
Callejón Ulloa,Veracruz,Boca del Río,unkwown,94293,19.126042730793785,-96.11254648172299,102208
Avenida Sur Garza,Veracruz,Boca del Río,unkwown,94293,19.125473381827035,-96.11251342369552,102209
Calle Sur Valencia,Veracruz,Boca del Río,unkwown,94293,19.125882646646396,-96.11251466593043,102210
Continuación Granada,Veracruz,Boca del Río,unkwown,94293,19.125846920694627,-96.11250490303904,102211
Andador Sur Fierro,Veracruz,Boca del Río,unkwown,94293,19.125279384155277,-96.1125694866153,102212
Pasaje Aguascalientes,Veracruz,Boca del Río,unkwown,94293,19.126051129071765,-96.11255594960488,102213
Diagonal Sur Villagómez,Veracruz,Boca del Río,unkwown,94293,19.12562680944025,-96.11254702887427,102214
Avenida Querétaro,Veracruz,Boca del Río,unkwown,94293,19.125818717389343,-96.11255776379774,102215
Cerrada Islas Salomón,Veracruz,Boca del Río,unkwown,94293,19.125833032368188,-96.11252864601205,102216
Circunvalación Varela,Veracruz,Boca del Río,unkwown,94293,19.12607931877944,-96.11253270493715,102217
Corredor Meléndez,Veracruz,Boca del Río,unkwown,94293,19.125806578282795,-96.11259334911382,102218
Privada Yucatán,Veracruz,Boca del Río,unkwown,94293,19.125798174794905,-96.11251107080457,102219
Corredor Norte Saucedo,Veracruz,Boca del Río,unkwown,94293,19.125358731603086,-96.11256152900816,102220
Diagonal Alba,Veracruz,Boca del Río,unkwown,94293,19.126042614079818,-96.11255607321766,102221
Retorno Vietman,Veracruz,Boca del Río,unkwown,94293,19.12605777915816,-96.11256438005759,102222
Andador Orellana,Veracruz,Boca del Río,unkwown,94293,19.1259531733383,-96.11251343499613,102223
Continuación Zimbabwe,Veracruz,Boca del Río,unkwown,94293,19.12546314350772,-96.11257661953744,102224
Retorno Coahuila de Zaragoza,Veracruz,Boca del Río,unkwown,94293,19.125551150726103,-96.1125070404761,102225
Privada Norte Aguilera,Veracruz,Boca del Río,unkwown,94293,19.12593114466454,-96.11259402794556,102226
Corredor de la Garza,Veracruz,Boca del Río,unkwown,94293,19.12595104055554,-96.11259186532055,102227
Ampliación Norte Uribe,Veracruz,Boca del Río,unkwown,94293,19.12549392845405,-96.11256281851105,102228
